_id,State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
157,Delhi,10,15,2015,2,4,0,1,SATYENDAR JAIN,M,AAAP,51530,50,GEN,105887,147262,SHAKUR BASTI,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,71.9,48.67,no,3133,2.96,2.22,AEDL100239,State-based Party,13,TRUE,1,"",,"","","",1,FALSE,FALSE,FALSE,"","","","","",State Assembly Election (AE)
158,Delhi,10,15,2015,2,4,0,2,S C VATS,M,BJP,48397,69,GEN,105887,147262,SHAKUR BASTI,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,71.9,45.71,no,43585,41.16,2.22,AEDL105612,National Party,1605,TRUE,7,INC,3482,SHAKUR BASTI,TRUE,FALSE,3,TRUE,FALSE,TRUE,Graduate Professional,Liberal Profession or Professional,Doctor,"","",State Assembly Election (AE)
159,Delhi,10,15,2015,2,4,0,3,CHAMAN LAL SHARMA,M,INC,4812,62,GEN,105887,147262,SHAKUR BASTI,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,71.9,4.54,yes,4374,4.13,2.22,AEDL106062,National Party,3482,TRUE,2,INC,3482,MODEL TOWN,FALSE,TRUE,0,FALSE,FALSE,FALSE,Graduate,Education,"School Teacher, Principal or Administrator","","",State Assembly Election (AE)
160,Delhi,10,15,2015,2,4,0,4,None of the Above,"",NOTA,438,,"",105887,147262,SHAKUR BASTI,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,71.9,0.41,"",204,0.19,2.22,"",NOTA,5897,TRUE,,"",,"","","",,"","","","","","","","",State Assembly Election (AE)
161,Delhi,10,15,2015,2,4,0,5,DR. AMAR NATH YADAV,M,KAJP,234,66,GEN,105887,147262,SHAKUR BASTI,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,71.9,0.22,yes,1,0,2.22,AEDL100242,Local Party,4746,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,Graduate,Retired or Pension,"","","",State Assembly Election (AE)
162,Delhi,10,15,2015,2,4,0,6,LAXMAN,M,BSP,233,49,GEN,105887,147262,SHAKUR BASTI,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,71.9,0.22,yes,130,0.12,2.22,AEDL100243,State-based Party (Other State),16651,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,Self-employed,"","",State Assembly Election (AE)
163,Delhi,10,15,2015,2,4,0,7,SAPNA SHARMA,F,NADP,103,42,GEN,105887,147262,SHAKUR BASTI,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,71.9,0.1,yes,16,0.02,2.22,AEDL100244,Local Party,5848,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Consultant,"","",State Assembly Election (AE)
164,Delhi,10,15,2015,2,4,0,8,JUGAL KISHOR,M,IND,87,42,GEN,105887,147262,SHAKUR BASTI,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,71.9,0.08,yes,34,0.03,2.22,AEDL100245,Independents,10809,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,Graduate,Salaried Work or Employed,"Insurance Agent, Qualified Professional","","",State Assembly Election (AE)
165,Delhi,10,15,2015,2,4,0,9,SUNITA SACHDEVA,F,DJP,53,49,GEN,105887,147262,SHAKUR BASTI,GEN,CHANDNI CHOWK,CHANDNI CHOWK,8,71.9,0.05,yes,0,0,2.22,AEDL100246,Local Party,2900,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,8th Pass,Small Business or Self-employed,Self-employed,"","",State Assembly Election (AE)
166,Delhi,10,16,2015,2,4,0,1,JITENDER SINGH TOMAR,M,AAAP,63012,48,GEN,113118,158887,TRI NAGAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.19,55.7,no,22311,19.72,2.27,AEDL100952,State-based Party,13,TRUE,2,AAAP,13,TRI NAGAR,TRUE,TRUE,1,FALSE,FALSE,TRUE,"","","","","",State Assembly Election (AE)
167,Delhi,10,16,2015,2,4,0,2,NAND KISHORE GARG,M,BJP,40701,66,GEN,113118,158887,TRI NAGAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.19,35.98,no,32762,28.96,2.27,AEDL104453,National Party,1605,TRUE,6,BJP,1605,TRI NAGAR,TRUE,TRUE,3,FALSE,TRUE,TRUE,Doctorate,Liberal Profession or Professional,Consultant,"","",State Assembly Election (AE)
168,Delhi,10,16,2015,2,4,0,3,ANIL BHARDWAJ,M,INC,7939,48,GEN,113118,158887,TRI NAGAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.19,7.02,yes,7532,6.66,2.27,AEDL102667,National Party,3482,TRUE,4,INC,3482,TRI NAGAR,TRUE,TRUE,2,FALSE,FALSE,TRUE,Graduate,Business,"",Social Work,"",State Assembly Election (AE)
169,Delhi,10,16,2015,2,4,0,4,None of the Above,"",NOTA,407,,"",113118,158887,TRI NAGAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.19,0.36,"",90,0.08,2.27,"",NOTA,5897,TRUE,,"",,"","","",,"","","","","","","","",State Assembly Election (AE)
170,Delhi,10,16,2015,2,4,0,5,NITYA NAND SINGH,M,BSP,317,40,GEN,113118,158887,TRI NAGAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.19,0.28,yes,42,0.04,2.27,AEDL100250,State-based Party (Other State),16651,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,"","",State Assembly Election (AE)
171,Delhi,10,16,2015,2,4,0,6,LALITA AGARWAL,F,IND,275,51,GEN,113118,158887,TRI NAGAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.19,0.24,yes,136,0.12,2.27,AEDL100251,Independents,10809,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,8th Pass,Other,Household,"","",State Assembly Election (AE)
172,Delhi,10,16,2015,2,4,0,7,KHALID ALI,M,IND,139,34,GEN,113118,158887,TRI NAGAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.19,0.12,yes,38,0.03,2.27,AEDL100252,Independents,10809,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,8th Pass,Small Business or Self-employed,Shop Keeper,"","",State Assembly Election (AE)
173,Delhi,10,16,2015,2,4,0,8,MOHAMMAD SALEEM,M,NCP,101,26,GEN,113118,158887,TRI NAGAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.19,0.09,yes,21,0.02,2.27,AEDL100253,State-based Party (Other State),5792,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,10th Pass,Business,Rent,"","",State Assembly Election (AE)
174,Delhi,10,16,2015,2,4,0,9,NEELAM NIGAM,F,JD(U),80,28,GEN,113118,158887,TRI NAGAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.19,0.07,yes,19,0.02,2.27,AEDL100254,State-based Party (Other State),11002,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,12th Pass,Social Work,"","","",State Assembly Election (AE)
175,Delhi,10,16,2015,2,4,0,10,NANDKISHOR PRASAD YADAV,M,IND,61,31,GEN,113118,158887,TRI NAGAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.19,0.05,yes,28,0.02,2.27,AEDL100255,Independents,10809,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,"","","",State Assembly Election (AE)
176,Delhi,10,16,2015,2,4,0,11,AMIT KUMAR,M,IND,33,38,SC,113118,158887,TRI NAGAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.19,0.03,yes,5,0,2.27,AEDL100256,Independents,10809,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,8th Pass,Other,"","","",State Assembly Election (AE)
177,Delhi,10,16,2015,2,4,0,12,SANDEEP KANSAL,M,SHS,28,25,GEN,113118,158887,TRI NAGAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.19,0.02,yes,10,0.01,2.27,AEDL100257,State-based Party (Other State),18691,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,12th Pass,Student,"","","",State Assembly Election (AE)
178,Delhi,10,16,2015,2,4,0,13,MANISH KUKREJA,M,SASAPT,18,30,GEN,113118,158887,TRI NAGAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.19,0.02,yes,11,0.01,2.27,AEDL100258,Local Party,7603,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,12th Pass,Business,Real Estate or Builder or Developer or Construction,"","",State Assembly Election (AE)
179,Delhi,10,16,2015,2,4,0,14,BASHIRUDDIN,M,AIMF,7,69,GEN,113118,158887,TRI NAGAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.19,0.01,yes,0,0,2.27,GEDL79939,Local Party,726,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,5th Pass,Other,"","","",State Assembly Election (AE)
180,Delhi,10,17,2015,2,4,0,1,RAJESH GUPTA,M,AAAP,61208,36,GEN,111585,163100,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,11,68.42,54.85,no,22044,19.76,2.33,AEDL100260,State-based Party,13,TRUE,1,"",,"","","",1,FALSE,FALSE,FALSE,"","","","","",State Assembly Election (AE)
181,Delhi,10,17,2015,2,4,0,2,DR. MAHANDER NAGPAL,M,BJP,39164,55,GEN,111585,163100,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,11,68.42,35.1,no,30793,27.6,2.33,AEDL100968,National Party,1605,TRUE,2,BJP,1605,WAZIRPUR,TRUE,TRUE,1,FALSE,TRUE,TRUE,Doctorate,Business,Unspecified,"","",State Assembly Election (AE)
182,Delhi,10,17,2015,2,4,0,3,HARI SHANKER GUPTA,M,INC,8371,58,GEN,111585,163100,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,11,68.42,7.5,yes,7186,6.44,2.33,AEDL101788,National Party,3482,TRUE,3,INC,3482,WAZIRPUR,TRUE,TRUE,1,FALSE,FALSE,TRUE,Post Graduate,Business,"","","",State Assembly Election (AE)
183,Delhi,10,17,2015,2,4,0,4,RAM DHANI,M,BSP,1185,41,GEN,111585,163100,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,11,68.42,1.06,yes,638,0.57,2.33,AEDL100263,State-based Party (Other State),16651,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,8th Pass,Business,"","","",State Assembly Election (AE)
184,Delhi,10,17,2015,2,4,0,5,RAJESH KUMAR,M,IND,547,29,GEN,111585,163100,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,11,68.42,0.49,yes,79,0.07,2.33,AEDL100264,Independents,10809,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,Graduate,Salaried Work or Employed,"","","",State Assembly Election (AE)
185,Delhi,10,17,2015,2,4,0,6,None of the Above,"",NOTA,468,,"",111585,163100,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,11,68.42,0.42,"",237,0.21,2.33,"",NOTA,5897,TRUE,,"",,"","","",,"","","","","","","","",State Assembly Election (AE)
186,Delhi,10,17,2015,2,4,0,7,H.D. ANSARI,M,IND,231,45,GEN,111585,163100,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,11,68.42,0.21,yes,48,0.04,2.33,AEDL100265,Independents,10809,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,"","","","","",State Assembly Election (AE)
187,Delhi,10,17,2015,2,4,0,8,AJAY KUMAR SINGH,M,CPI(ML)(L),183,39,GEN,111585,163100,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,11,68.42,0.16,yes,113,0.1,2.33,AEDL100266,Local Party,2472,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,"","","","","",State Assembly Election (AE)
188,Delhi,10,17,2015,2,4,0,9,SUNIL KUMAR,M,ASSP,70,44,SC,111585,163100,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,11,68.42,0.06,yes,8,0.01,2.33,AEDL101792,Local Party,972,TRUE,3,IND,10809,WAZIRPUR,TRUE,FALSE,0,FALSE,FALSE,TRUE,10th Pass,Small Business or Self-employed,"","","",State Assembly Election (AE)
189,Delhi,10,17,2015,2,4,0,10,MUNSHI LAL PARJAPATI,M,LPSP,62,43,GEN,111585,163100,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,11,68.42,0.06,yes,9,0.01,2.33,AEDL100268,Local Party,5160,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,"","","",State Assembly Election (AE)
190,Delhi,10,17,2015,2,4,0,11,INDARJEET YADAV,M,SASAPT,53,65,GEN,111585,163100,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,11,68.42,0.05,yes,10,0.01,2.33,AEDL101791,Local Party,7603,TRUE,2,RJD,12103,WAZIRPUR,TRUE,FALSE,0,TRUE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,"","","",State Assembly Election (AE)
191,Delhi,10,17,2015,2,4,0,12,RAMESH CHANDRA,M,PSPART,43,63,GEN,111585,163100,WAZIRPUR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,11,68.42,0.04,yes,0,0,2.33,AEDL100270,Local Party,6195,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,"","","","","",State Assembly Election (AE)
192,Delhi,10,18,2015,2,4,0,1,AKHILESH PATI TRIPATHI,M,AAAP,54628,30,GEN,104284,153672,MODEL TOWN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,7,67.86,52.38,no,16706,16.02,2.44,AEDL100981,State-based Party,13,TRUE,2,AAAP,13,MODEL TOWN,TRUE,TRUE,2,FALSE,TRUE,TRUE,"","","","","",State Assembly Election (AE)
193,Delhi,10,18,2015,2,4,0,2,VIVEK GARG,M,BJP,37922,44,GEN,104284,153672,MODEL TOWN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,7,67.86,36.36,no,28930,27.74,2.44,AEDL100272,National Party,1605,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,"","",State Assembly Election (AE)
194,Delhi,10,18,2015,2,4,0,3,KANWAR KARAN SINGH,M,INC,8992,58,GEN,104284,153672,MODEL TOWN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,7,67.86,8.62,yes,7816,7.49,2.44,AEDL105312,National Party,3482,TRUE,6,INC,3482,MODEL TOWN,TRUE,TRUE,3,FALSE,FALSE,TRUE,12th Pass,Business,"","","",State Assembly Election (AE)
195,Delhi,10,18,2015,2,4,0,4,GAUTAM,M,IND,1176,31,GEN,104284,153672,MODEL TOWN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,7,67.86,1.13,yes,486,0.47,2.44,AEDL100274,Independents,10809,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,Self-employed,"","",State Assembly Election (AE)
196,Delhi,10,18,2015,2,4,0,5,None of the Above,"",NOTA,690,,"",104284,153672,MODEL TOWN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,7,67.86,0.66,"",89,0.09,2.44,"",NOTA,5897,TRUE,,"",,"","","",,"","","","","","","","",State Assembly Election (AE)
197,Delhi,10,18,2015,2,4,0,6,JEETENDER,M,BSP,601,40,SC,104284,153672,MODEL TOWN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,7,67.86,0.58,yes,455,0.44,2.44,AEDL100275,State-based Party (Other State),16651,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,"","","",State Assembly Election (AE)
198,Delhi,10,18,2015,2,4,0,7,VINOD K. JAIN,M,IND,146,61,GEN,104284,153672,MODEL TOWN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,7,67.86,0.14,yes,17,0.02,2.44,AEDL100276,Independents,10809,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,"","","","","",State Assembly Election (AE)
199,Delhi,10,18,2015,2,4,0,8,SACHIN JHA,M,IND,129,26,GEN,104284,153672,MODEL TOWN,GEN,CHANDNI CHOWK,CHANDNI CHOWK,7,67.86,0.12,yes,0,0,2.44,AEDL100277,Independents,10809,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,8th Pass,Other,"","","",State Assembly Election (AE)
200,Delhi,10,19,2015,2,4,0,1,SOM DUTT,M,AAAP,67507,39,GEN,119276,165889,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.9,56.6,no,34315,28.77,2.38,AEDL100992,State-based Party,13,TRUE,2,AAAP,13,SADAR BAZAR,TRUE,TRUE,2,FALSE,TRUE,TRUE,"","","","","",State Assembly Election (AE)
201,Delhi,10,19,2015,2,4,0,2,PARVEEN KUMAR JAIN,M,BJP,33192,58,GEN,119276,165889,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.9,27.83,no,16861,14.14,2.38,AEDL100279,National Party,1605,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,12th Pass,Business,"","","",State Assembly Election (AE)
202,Delhi,10,19,2015,2,4,0,3,AJAY MAKAN,M,INC,16331,51,GEN,119276,165889,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.9,13.69,yes,15583,13.06,2.38,AEDL104423,National Party,3482,TRUE,4,INC,3482,RAJOURI GARDEN,FALSE,TRUE,3,FALSE,FALSE,FALSE,Post Graduate,Business,"","","",State Assembly Election (AE)
203,Delhi,10,19,2015,2,4,0,4,MIRZA ALI RAZA,M,BSP,748,35,GEN,119276,165889,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.9,0.63,yes,336,0.28,2.38,AEDL100997,State-based Party (Other State),16651,TRUE,2,BSP,16651,SADAR BAZAR,TRUE,TRUE,0,FALSE,FALSE,TRUE,5th Pass,Business,Real Estate or Builder or Developer or Construction,"","",State Assembly Election (AE)
204,Delhi,10,19,2015,2,4,0,5,None of the Above,"",NOTA,412,,"",119276,165889,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.9,0.35,"",155,0.13,2.38,"",NOTA,5897,TRUE,,"",,"","","",,"","","","","","","","",State Assembly Election (AE)
205,Delhi,10,19,2015,2,4,0,6,MAN MOHAN,M,SHS,257,53,GEN,119276,165889,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.9,0.22,yes,68,0.06,2.38,AEDL100282,State-based Party (Other State),18691,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,12th Pass,Business,"","","",State Assembly Election (AE)
206,Delhi,10,19,2015,2,4,0,7,GHANSHYAM DASS,M,IND,189,58,SC,119276,165889,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.9,0.16,yes,17,0.01,2.38,AEDL106414,Independents,10809,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,8th Pass,Small Business or Self-employed,Shop Keeper,"","",State Assembly Election (AE)
207,Delhi,10,19,2015,2,4,0,8,PRASHANT YADAV,M,IND,172,43,GEN,119276,165889,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.9,0.14,yes,42,0.04,2.38,AEDL100284,Independents,10809,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,12th Pass,Other,"","","",State Assembly Election (AE)
208,Delhi,10,19,2015,2,4,0,9,RITU KAUSHIK,F,SUCI,130,34,GEN,119276,165889,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.9,0.11,yes,11,0.01,2.38,AEDL100285,State-based Party (Other State),8082,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,Post Graduate,Social Work,Activist,"","",State Assembly Election (AE)
209,Delhi,10,19,2015,2,4,0,10,AJAY,M,IND,119,51,GEN,119276,165889,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.9,0.1,yes,38,0.03,2.38,AEDL100286,Independents,10809,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,8th Pass,Small Business or Self-employed,Self-employed,"","",State Assembly Election (AE)
210,Delhi,10,19,2015,2,4,0,11,MOHD FURQAN,M,HCP,81,54,GEN,119276,165889,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.9,0.07,yes,25,0.02,2.38,GEDL43600,Local Party,3223,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Doctor,Salaried Work or Employed,Managerial Position,State Assembly Election (AE)
211,Delhi,10,19,2015,2,4,0,12,DAL CHAND,M,IND,56,53,SC,119276,165889,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.9,0.05,yes,12,0.01,2.38,GEDL15328,Independents,10809,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,8th Pass,Business,"","","",State Assembly Election (AE)
212,Delhi,10,19,2015,2,4,0,13,VED PARKASH,M,ASSP,44,44,SC,119276,165889,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.9,0.04,yes,6,0.01,2.38,AEDL100289,Local Party,972,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,10th Pass,Liberal Profession or Professional,Lawyer,"","",State Assembly Election (AE)
213,Delhi,10,19,2015,2,4,0,14,MAHENDER PRATAP SINGH SIKARWAR,M,RPI(A),38,38,GEN,119276,165889,SADAR BAZAR,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,71.9,0.03,yes,0,0,2.38,AEDL100290,Local Party,12285,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,Post Graduate,Small Business or Self-employed,Self-employed,"","",State Assembly Election (AE)
214,Delhi,10,20,2015,2,4,0,1,ALKA LAMBA,F,AAAP,36756,39,GEN,74476,113784,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,65.45,49.35,no,18287,24.55,2.78,AEDL103264,State-based Party,13,TRUE,2,INC,3482,MOTI NAGAR,FALSE,FALSE,1,TRUE,FALSE,FALSE,"","","","","",State Assembly Election (AE)
215,Delhi,10,20,2015,2,4,0,2,SUMAN KUMAR GUPTA,M,BJP,18469,58,GEN,74476,113784,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,65.45,24.8,no,539,0.72,2.78,AEDL101007,National Party,1605,TRUE,2,BJP,1605,CHANDNI CHOWK,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Business,"","","",State Assembly Election (AE)
216,Delhi,10,20,2015,2,4,0,3,PARLAD SINGH SAWHNEY,M,INC,17930,64,GEN,74476,113784,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,65.45,24.07,no,17568,23.59,2.78,AEDL104044,National Party,3482,TRUE,5,INC,3482,CHANDNI CHOWK,TRUE,TRUE,4,FALSE,TRUE,TRUE,Graduate,Social Work,"","","",State Assembly Election (AE)
217,Delhi,10,20,2015,2,4,0,4,None of the Above,"",NOTA,362,,"",74476,113784,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,65.45,0.49,"",145,0.19,2.78,"",NOTA,5897,TRUE,,"",,"","","",,"","","","","","","","",State Assembly Election (AE)
218,Delhi,10,20,2015,2,4,0,5,MOHD. REHAN,M,BSP,217,34,GEN,74476,113784,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,65.45,0.29,yes,5,0.01,2.78,AEDL100294,State-based Party (Other State),16651,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,8th Pass,Business,"","","",State Assembly Election (AE)
219,Delhi,10,20,2015,2,4,0,6,MOHD. NASEEM,M,NCP,212,52,GEN,74476,113784,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,65.45,0.28,yes,95,0.13,2.78,AEDL100295,State-based Party (Other State),5792,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,8th Pass,Small Business or Self-employed,"","","",State Assembly Election (AE)
220,Delhi,10,20,2015,2,4,0,7,ASHOK KUMAR,M,ABHM,117,44,GEN,74476,113784,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,65.45,0.16,yes,6,0.01,2.78,AEDL100296,State-based Party,268,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,12th Pass,Salaried Work or Employed,"","","",State Assembly Election (AE)
221,Delhi,10,20,2015,2,4,0,8,TARUN,M,IND,111,27,GEN,74476,113784,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,65.45,0.15,yes,25,0.03,2.78,AEDL100297,Independents,10809,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,12th Pass,Business,"","","",State Assembly Election (AE)
222,Delhi,10,20,2015,2,4,0,9,LAKHAN SINGH,M,IND,86,45,SC,74476,113784,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,65.45,0.12,yes,23,0.03,2.78,AEDL100298,Independents,10809,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,8th Pass,Small Business or Self-employed,Self-employed,"","",State Assembly Election (AE)
223,Delhi,10,20,2015,2,4,0,10,ADIL MIRZA,M,IUML,63,40,GEN,74476,113784,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,65.45,0.08,yes,6,0.01,2.78,AEDL100299,State-based Party (Other State),3952,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,Graduate,Business,Industrialist,"","",State Assembly Election (AE)
224,Delhi,10,20,2015,2,4,0,11,SANDEEP SHARMA,M,IND,57,45,GEN,74476,113784,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,65.45,0.08,yes,9,0.01,2.78,AEDL100300,Independents,10809,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,12th Pass,Salaried Work or Employed,"","","",State Assembly Election (AE)
225,Delhi,10,20,2015,2,4,0,12,BALRAM BARI,M,IND,48,47,GEN,74476,113784,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,65.45,0.06,yes,23,0.03,2.78,GEDL43469,Independents,10809,TRUE,6,IND,10809,CHANDNI CHOWK,TRUE,TRUE,0,FALSE,FALSE,TRUE,8th Pass,Labourer or Daily Wage,"","","",State Assembly Election (AE)
226,Delhi,10,20,2015,2,4,0,13,PARMEET SINGH,M,IND,25,35,GEN,74476,113784,CHANDNI CHOWK,GEN,CHANDNI CHOWK,CHANDNI CHOWK,13,65.45,0.03,yes,2,0,2.78,AEDL100302,Independents,10809,TRUE,1,"",,"","","",0,FALSE,FALSE,FALSE,12th Pass,Business,"","","",State Assembly Election (AE)
